User ID,User Age,User Gender,User Income,Preferred Destination,Travel Dates,Travel Duration (days),Travel Purpose,Preferred Travel Mode,Accommodation Type,Total Budget (USD),Accommodation Budget (USD),Activity Budget (USD),Number of Travelers,Preferred Airlines,Preferred Activities
4244,64,Female,93892,Rio de Janeiro,2035-08-14,17,Leisure,Bus,Resort,7625,3507,4118,3,Delta,Relaxation
4245,59,Male,76004,Cape Town,2035-08-15,10,Leisure,Train,Hotel,4180,1575,2605,2,United,Sightseeing
4246,50,Female,141742,Tokyo,2035-08-16,14,Leisure,Car,Resort,2018,1036,982,4,Emirates,Cultural Exploration
4247,22,Other,123149,Rio de Janeiro,2035-08-17,14,Family Visit,Plane,Hostel,7477,3472,4005,2,Lufthansa,Sightseeing
4248,69,Female,143334,Paris,2035-08-18,9,Business,Car,Hotel,6826,2387,4439,5,Delta,Adventure Sports
4249,31,Other,107511,Cape Town,2035-08-19,12,Leisure,Car,Hostel,5339,2625,2714,1,Qatar,Cultural Exploration
4250,53,Male,26739,Paris,2035-08-20,7,Family Visit,Bus,Resort,8212,2680,5532,3,Lufthansa,Sightseeing
4251,37,Other,96472,Cape Town,2035-08-21,5,Family Visit,Bus,Hostel,5422,2447,2975,2,Delta,Sightseeing
4252,58,Female,55657,New York,2035-08-22,3,Leisure,Car,Hotel,8648,4193,4455,2,Qatar,Relaxation
4253,22,Other,105857,Rio de Janeiro,2035-08-23,8,Family Visit,Car,Resort,8119,2557,5562,3,United,Sightseeing
4254,37,Male,82690,Tokyo,2035-08-24,16,Family Visit,Bus,Airbnb,9624,3126,6498,2,Lufthansa,Relaxation
4255,35,Male,88681,Cape Town,2035-08-25,9,Leisure,Train,Airbnb,4432,1889,2543,4,Delta,Relaxation
4256,54,Male,89028,Paris,2035-08-26,8,Family Visit,Train,Hotel,1283,389,894,3,Qatar,Adventure Sports
4257,46,Male,125418,Cape Town,2035-08-27,16,Leisure,Train,Hotel,8550,4036,4514,4,United,Cultural Exploration
4258,39,Other,141185,Paris,2035-08-28,2,Leisure,Plane,Resort,8708,4597,4111,1,Emirates,Sightseeing
4259,27,Male,89167,New York,2035-08-29,19,Business,Bus,Hostel,6274,2258,4016,5,Emirates,Relaxation
4260,32,Female,115014,Paris,2035-08-30,9,Family Visit,Bus,Airbnb,7582,2552,5030,5,Lufthansa,Adventure Sports
4261,69,Female,96552,Paris,2035-08-31,20,Family Visit,Bus,Airbnb,9492,4129,5363,5,United,Adventure Sports
4262,21,Female,37538,Rio de Janeiro,2035-09-01,12,Family Visit,Plane,Resort,4599,1980,2619,2,United,Adventure Sports
4263,63,Male,62168,Sydney,2035-09-02,18,Family Visit,Plane,Resort,7721,3897,3824,5,United,Sightseeing
4264,68,Male,76497,Sydney,2035-09-03,19,Leisure,Train,Hostel,2956,941,2015,2,Emirates,Relaxation
4265,67,Other,113285,Tokyo,2035-09-04,2,Business,Train,Hotel,9799,3660,6139,1,Lufthansa,Adventure Sports
4266,69,Female,47004,Rio de Janeiro,2035-09-05,9,Business,Plane,Airbnb,9922,3957,5965,2,Emirates,Relaxation
4267,43,Male,128945,Tokyo,2035-09-06,5,Business,Plane,Resort,9336,3330,6006,2,Delta,Cultural Exploration
4268,31,Other,81405,Rio de Janeiro,2035-09-07,18,Leisure,Car,Hotel,5273,2777,2496,3,Emirates,Cultural Exploration
4269,44,Male,76800,New York,2035-09-08,9,Family Visit,Plane,Airbnb,6531,1979,4552,5,Lufthansa,Sightseeing
4270,26,Female,71383,Cape Town,2035-09-09,9,Leisure,Bus,Hotel,2673,1157,1516,3,Emirates,Cultural Exploration
4271,42,Female,86982,Paris,2035-09-10,15,Leisure,Train,Airbnb,4342,2230,2112,1,Lufthansa,Adventure Sports
4272,52,Male,132857,Sydney,2035-09-11,11,Leisure,Plane,Hotel,8423,2691,5732,3,United,Cultural Exploration
4273,32,Male,127364,Sydney,2035-09-12,1,Leisure,Bus,Hotel,4152,2241,1911,4,Qatar,Adventure Sports
4274,68,Other,114882,Paris,2035-09-13,10,Family Visit,Plane,Hotel,4769,1960,2809,4,Emirates,Cultural Exploration
4275,45,Other,30978,Sydney,2035-09-14,8,Leisure,Bus,Hostel,1991,731,1260,1,Delta,Relaxation
4276,69,Female,54854,Paris,2035-09-15,10,Family Visit,Car,Hotel,9106,3923,5183,4,United,Sightseeing
4277,43,Female,70950,Sydney,2035-09-16,5,Family Visit,Car,Resort,9351,4583,4768,1,Lufthansa,Adventure Sports
4278,24,Other,114611,Sydney,2035-09-17,10,Leisure,Car,Hostel,8483,4380,4103,1,Delta,Adventure Sports
4279,69,Male,71310,New York,2035-09-18,18,Business,Car,Airbnb,6134,3072,3062,1,Lufthansa,Adventure Sports
4280,21,Other,83652,Cape Town,2035-09-19,16,Family Visit,Car,Hotel,1615,779,836,5,Lufthansa,Relaxation
4281,51,Other,84351,Paris,2035-09-20,18,Business,Train,Airbnb,8487,3637,4850,2,Delta,Relaxation
4282,41,Female,98506,Rio de Janeiro,2035-09-21,11,Family Visit,Plane,Hotel,9251,3077,6174,1,United,Adventure Sports
4283,58,Other,94632,Sydney,2035-09-22,16,Leisure,Car,Hostel,3347,1390,1957,3,Qatar,Cultural Exploration
4284,28,Other,23789,Cape Town,2035-09-23,5,Family Visit,Train,Airbnb,1034,393,641,2,Delta,Cultural Exploration
4285,59,Female,89127,Cape Town,2035-09-24,18,Family Visit,Bus,Hotel,1849,661,1188,2,Emirates,Adventure Sports
4286,35,Other,130765,Cape Town,2035-09-25,19,Family Visit,Car,Airbnb,6020,3575,2445,5,Delta,Sightseeing
4287,21,Other,142649,Tokyo,2035-09-26,2,Business,Plane,Hotel,1847,1106,741,1,United,Relaxation
4288,19,Male,124267,Tokyo,2035-09-27,6,Leisure,Plane,Resort,6767,3537,3230,3,Qatar,Relaxation
4289,45,Female,73624,Tokyo,2035-09-28,12,Business,Plane,Resort,8426,3515,4911,4,Emirates,Sightseeing
4290,65,Female,54736,Paris,2035-09-29,16,Leisure,Bus,Hotel,3779,1718,2061,5,United,Relaxation
4291,57,Other,67021,Paris,2035-09-30,1,Leisure,Bus,Hotel,2711,980,1731,3,Qatar,Sightseeing
4292,31,Male,22572,Rio de Janeiro,2035-10-01,11,Business,Plane,Resort,8829,4610,4219,2,Qatar,Sightseeing
4293,32,Male,54839,Rio de Janeiro,2035-10-02,11,Business,Plane,Hotel,8967,5368,3599,1,Lufthansa,Sightseeing
4294,45,Male,107160,Tokyo,2035-10-03,3,Family Visit,Car,Airbnb,3634,1615,2019,5,Delta,Relaxation
4295,68,Other,51203,Rio de Janeiro,2035-10-04,8,Business,Car,Airbnb,5992,2058,3934,1,Delta,Cultural Exploration
4296,48,Female,103539,Tokyo,2035-10-05,2,Leisure,Plane,Resort,9790,5747,4043,5,United,Adventure Sports
4297,65,Male,35612,New York,2035-10-06,2,Family Visit,Car,Resort,4207,2351,1856,3,Qatar,Adventure Sports
4298,66,Male,113896,Paris,2035-10-07,11,Family Visit,Plane,Hotel,4606,2042,2564,2,Delta,Relaxation
4299,22,Female,64283,Cape Town,2035-10-08,14,Family Visit,Car,Hostel,3984,1244,2740,2,United,Relaxation
4300,24,Female,74598,Sydney,2035-10-09,15,Family Visit,Car,Resort,8859,3995,4864,3,Qatar,Sightseeing
4301,68,Female,64468,Tokyo,2035-10-10,18,Business,Bus,Resort,8728,3275,5453,1,United,Sightseeing
4302,52,Other,76687,New York,2035-10-11,7,Family Visit,Plane,Airbnb,8815,4050,4765,5,Lufthansa,Relaxation
4303,48,Other,104122,Cape Town,2035-10-12,18,Business,Car,Hotel,9263,5446,3817,4,United,Cultural Exploration
4304,66,Female,34687,Cape Town,2035-10-13,1,Family Visit,Bus,Resort,3601,1284,2317,3,Lufthansa,Relaxation
4305,58,Male,110415,New York,2035-10-14,15,Business,Train,Hostel,571,333,238,5,Emirates,Relaxation
4306,42,Female,78063,Cape Town,2035-10-15,14,Leisure,Train,Airbnb,5839,2989,2850,2,Delta,Adventure Sports
4307,18,Female,38347,Tokyo,2035-10-16,15,Leisure,Bus,Hotel,5341,2521,2820,2,Lufthansa,Relaxation
4308,61,Male,130870,Rio de Janeiro,2035-10-17,19,Business,Car,Resort,5466,2236,3230,5,Qatar,Relaxation
4309,48,Female,63174,Sydney,2035-10-18,16,Family Visit,Car,Hostel,7117,4229,2888,4,Emirates,Sightseeing
4310,46,Other,140410,New York,2035-10-19,17,Leisure,Train,Hostel,1397,498,899,3,Delta,Adventure Sports
4311,40,Other,24291,Rio de Janeiro,2035-10-20,1,Leisure,Bus,Airbnb,4843,2814,2029,4,United,Sightseeing
4312,27,Other,26280,Sydney,2035-10-21,1,Family Visit,Plane,Resort,707,294,413,5,Emirates,Relaxation
4313,66,Other,119799,Cape Town,2035-10-22,8,Business,Bus,Hostel,587,319,268,2,United,Cultural Exploration
4314,23,Other,39211,Tokyo,2035-10-23,4,Business,Bus,Resort,5364,3125,2239,5,Delta,Adventure Sports
4315,62,Male,118224,New York,2035-10-24,9,Business,Train,Hostel,5666,2842,2824,3,Delta,Adventure Sports
4316,65,Female,100304,Sydney,2035-10-25,17,Leisure,Train,Resort,6897,3254,3643,5,Emirates,Sightseeing
4317,31,Other,145056,Sydney,2035-10-26,2,Business,Car,Airbnb,1090,440,650,4,Delta,Sightseeing
4318,30,Other,120521,Cape Town,2035-10-27,6,Business,Bus,Hostel,3226,1069,2157,5,Lufthansa,Adventure Sports
4319,28,Other,62577,Sydney,2035-10-28,14,Business,Bus,Hostel,722,333,389,5,Qatar,Adventure Sports
4320,50,Female,110254,Cape Town,2035-10-29,7,Leisure,Bus,Resort,8263,4127,4136,5,Delta,Cultural Exploration
4321,29,Male,134326,Cape Town,2035-10-30,9,Business,Car,Hostel,2671,805,1866,4,United,Cultural Exploration
4322,31,Male,140926,Rio de Janeiro,2035-10-31,15,Business,Car,Resort,2446,1077,1369,5,Qatar,Cultural Exploration
4323,50,Other,21508,Paris,2035-11-01,11,Business,Plane,Hostel,2596,1362,1234,3,Delta,Sightseeing
4324,51,Male,65578,Tokyo,2035-11-02,6,Family Visit,Train,Airbnb,8659,3345,5314,1,Lufthansa,Relaxation
4325,45,Other,32783,New York,2035-11-03,19,Family Visit,Train,Resort,9111,2873,6238,5,Qatar,Adventure Sports
4326,30,Other,72114,Sydney,2035-11-04,14,Family Visit,Train,Hostel,2974,1510,1464,3,Qatar,Relaxation
4327,22,Female,46627,New York,2035-11-05,17,Business,Train,Hotel,1421,564,857,5,United,Adventure Sports
4328,19,Other,85709,Paris,2035-11-06,5,Leisure,Car,Airbnb,1402,584,818,3,United,Relaxation
4329,65,Male,45490,Cape Town,2035-11-07,4,Business,Bus,Hotel,8628,4419,4209,3,Emirates,Sightseeing
4330,39,Male,73602,Sydney,2035-11-08,12,Family Visit,Car,Airbnb,6970,3401,3569,2,Emirates,Adventure Sports
4331,34,Male,140504,Cape Town,2035-11-09,17,Leisure,Bus,Hotel,2171,915,1256,4,Delta,Adventure Sports
4332,42,Female,61928,Paris,2035-11-10,13,Business,Plane,Airbnb,8470,3637,4833,4,Delta,Cultural Exploration
4333,21,Other,104127,Rio de Janeiro,2035-11-11,2,Family Visit,Car,Resort,2122,1255,867,2,Delta,Cultural Exploration
4334,58,Other,51472,Sydney,2035-11-12,5,Business,Bus,Airbnb,4057,1667,2390,3,Delta,Cultural Exploration
4335,42,Other,88791,Rio de Janeiro,2035-11-13,6,Family Visit,Train,Airbnb,2471,1416,1055,3,Emirates,Cultural Exploration
4336,23,Other,85353,Sydney,2035-11-14,2,Business,Train,Resort,9662,5656,4006,4,Emirates,Relaxation
4337,38,Male,35551,Rio de Janeiro,2035-11-15,19,Business,Car,Resort,8180,4892,3288,3,Qatar,Sightseeing
4338,42,Female,149881,Sydney,2035-11-16,5,Family Visit,Plane,Airbnb,6586,2063,4523,5,Lufthansa,Sightseeing
4339,34,Male,38277,New York,2035-11-17,7,Family Visit,Train,Hostel,1079,343,736,3,Emirates,Adventure Sports
4340,30,Female,23200,Paris,2035-11-18,15,Family Visit,Train,Hotel,6799,3635,3164,2,Qatar,Cultural Exploration
4341,53,Other,138106,Rio de Janeiro,2035-11-19,9,Business,Train,Resort,1318,534,784,3,Qatar,Relaxation
4342,64,Other,124837,Tokyo,2035-11-20,1,Leisure,Car,Hostel,9462,4941,4521,5,Emirates,Adventure Sports
4343,40,Other,135731,Sydney,2035-11-21,7,Leisure,Plane,Hostel,8447,3652,4795,2,Delta,Cultural Exploration
4344,27,Female,144133,Sydney,2035-11-22,1,Family Visit,Plane,Resort,3797,1759,2038,2,Qatar,Relaxation
4345,49,Female,149124,Paris,2035-11-23,13,Family Visit,Plane,Airbnb,2681,1387,1294,4,United,Relaxation
4346,57,Female,144125,New York,2035-11-24,8,Leisure,Train,Hotel,7099,2606,4493,5,United,Sightseeing
4347,38,Female,98597,Paris,2035-11-25,18,Family Visit,Train,Resort,6456,2604,3852,5,Delta,Adventure Sports
4348,43,Male,87092,Rio de Janeiro,2035-11-26,10,Family Visit,Bus,Resort,1984,1134,850,4,Qatar,Adventure Sports
4349,54,Female,109006,New York,2035-11-27,17,Business,Bus,Resort,7997,2586,5411,4,Lufthansa,Cultural Exploration
4350,64,Other,140176,Cape Town,2035-11-28,4,Family Visit,Car,Hostel,3178,1664,1514,1,Emirates,Cultural Exploration
4351,60,Male,96454,Sydney,2035-11-29,7,Family Visit,Plane,Hostel,5288,1743,3545,1,United,Sightseeing
4352,33,Male,24272,Tokyo,2035-11-30,5,Leisure,Plane,Hotel,6219,1909,4310,2,Qatar,Cultural Exploration
4353,65,Female,78538,Paris,2035-12-01,10,Business,Train,Airbnb,8429,4259,4170,2,Qatar,Cultural Exploration
4354,23,Other,65085,Tokyo,2035-12-02,5,Leisure,Bus,Resort,8711,4311,4400,1,Delta,Relaxation
4355,24,Other,135890,Cape Town,2035-12-03,20,Family Visit,Plane,Airbnb,7429,2775,4654,3,United,Adventure Sports
4356,53,Female,93241,Rio de Janeiro,2035-12-04,18,Business,Plane,Airbnb,9181,5457,3724,5,Qatar,Sightseeing
4357,21,Female,54654,Tokyo,2035-12-05,2,Leisure,Plane,Hotel,8695,3576,5119,2,United,Cultural Exploration
4358,54,Male,41712,Paris,2035-12-06,15,Business,Car,Hostel,9596,5267,4329,2,Lufthansa,Adventure Sports
4359,62,Other,109095,Sydney,2035-12-07,10,Leisure,Car,Airbnb,5879,2520,3359,3,Qatar,Relaxation
4360,29,Other,29496,Sydney,2035-12-08,14,Leisure,Car,Hostel,5202,2269,2933,5,Emirates,Sightseeing
4361,41,Male,38322,New York,2035-12-09,6,Leisure,Car,Hostel,4856,2431,2425,4,United,Sightseeing
4362,39,Other,45946,Paris,2035-12-10,19,Leisure,Car,Hotel,8213,4697,3516,5,Delta,Sightseeing
4363,35,Female,106521,Tokyo,2035-12-11,1,Leisure,Train,Airbnb,7748,2498,5250,5,Qatar,Cultural Exploration
4364,46,Male,39476,Paris,2035-12-12,17,Leisure,Train,Resort,1214,636,578,4,Qatar,Adventure Sports
4365,48,Male,141892,Cape Town,2035-12-13,7,Business,Bus,Resort,9108,4990,4118,1,Qatar,Relaxation
4366,55,Male,130581,Sydney,2035-12-14,12,Family Visit,Bus,Resort,1392,499,893,3,United,Sightseeing
4367,46,Male,137307,Rio de Janeiro,2035-12-15,1,Leisure,Plane,Hostel,9731,3137,6594,5,Lufthansa,Relaxation
4368,36,Female,97330,Paris,2035-12-16,2,Family Visit,Train,Hotel,536,201,335,4,Delta,Cultural Exploration
4369,27,Other,85891,Cape Town,2035-12-17,9,Family Visit,Car,Resort,5853,3269,2584,5,Lufthansa,Adventure Sports
4370,25,Female,123492,Paris,2035-12-18,19,Leisure,Bus,Resort,3152,1159,1993,2,Emirates,Sightseeing
4371,40,Male,124334,Paris,2035-12-19,5,Leisure,Bus,Airbnb,2928,1466,1462,5,Qatar,Relaxation
4372,33,Female,66367,Rio de Janeiro,2035-12-20,11,Business,Plane,Hostel,1016,476,540,2,United,Relaxation
4373,43,Other,69450,Sydney,2035-12-21,12,Family Visit,Car,Hotel,7561,2410,5151,4,Emirates,Sightseeing
4374,27,Other,40308,Sydney,2035-12-22,4,Business,Bus,Resort,2629,1511,1118,4,Lufthansa,Cultural Exploration
4375,30,Male,125147,Paris,2035-12-23,6,Leisure,Car,Hostel,4304,2058,2246,3,Emirates,Cultural Exploration
4376,52,Male,44018,Sydney,2035-12-24,12,Business,Plane,Hostel,7983,4525,3458,4,Qatar,Cultural Exploration
4377,49,Female,43987,Sydney,2035-12-25,19,Business,Train,Hostel,8893,3714,5179,5,Emirates,Sightseeing
4378,60,Male,81050,Cape Town,2035-12-26,15,Family Visit,Train,Resort,3903,1954,1949,3,Delta,Relaxation
4379,35,Female,46795,Paris,2035-12-27,3,Family Visit,Plane,Resort,7280,2999,4281,3,Qatar,Relaxation
4380,22,Other,51935,Paris,2035-12-28,10,Leisure,Train,Hotel,7052,2963,4089,3,Emirates,Cultural Exploration
4381,51,Other,148943,Paris,2035-12-29,4,Business,Bus,Hostel,1201,377,824,3,United,Adventure Sports
4382,38,Female,131138,Tokyo,2035-12-30,13,Leisure,Train,Resort,5522,1877,3645,4,Qatar,Sightseeing
4383,37,Male,30120,Tokyo,2035-12-31,20,Family Visit,Bus,Resort,6469,3862,2607,1,United,Adventure Sports
4384,28,Male,41396,Sydney,2036-01-01,15,Leisure,Bus,Airbnb,6450,2286,4164,5,Qatar,Cultural Exploration
4385,52,Female,99303,Sydney,2036-01-02,13,Family Visit,Plane,Hotel,8005,2957,5048,5,Lufthansa,Relaxation
4386,31,Other,26736,Paris,2036-01-03,1,Leisure,Bus,Resort,3393,1259,2134,3,United,Relaxation
4387,21,Female,82967,New York,2036-01-04,16,Business,Bus,Resort,7134,2382,4752,4,United,Relaxation
4388,20,Male,113800,Cape Town,2036-01-05,2,Business,Car,Airbnb,4249,2397,1852,5,Delta,Sightseeing
4389,61,Other,36766,Cape Town,2036-01-06,5,Family Visit,Plane,Hotel,7391,3614,3777,2,United,Cultural Exploration
4390,57,Other,49597,Cape Town,2036-01-07,16,Business,Train,Hostel,7998,4065,3933,4,Lufthansa,Adventure Sports
4391,26,Other,89011,Tokyo,2036-01-08,19,Family Visit,Train,Hostel,691,280,411,3,United,Adventure Sports
4392,54,Male,112060,Cape Town,2036-01-09,5,Family Visit,Train,Hotel,9894,3704,6190,2,Emirates,Cultural Exploration
4393,22,Other,68544,Rio de Janeiro,2036-01-10,11,Leisure,Car,Airbnb,3690,1797,1893,1,Emirates,Adventure Sports
4394,29,Male,75633,New York,2036-01-11,1,Family Visit,Plane,Airbnb,2760,1307,1453,1,Emirates,Relaxation
4395,44,Other,52395,Cape Town,2036-01-12,5,Leisure,Bus,Airbnb,3004,1007,1997,1,Emirates,Cultural Exploration
4396,38,Male,111768,Paris,2036-01-13,7,Family Visit,Train,Airbnb,4320,1645,2675,4,Qatar,Sightseeing
4397,28,Female,84562,Sydney,2036-01-14,3,Business,Car,Resort,1391,526,865,4,Delta,Relaxation
4398,30,Male,43801,Rio de Janeiro,2036-01-15,5,Leisure,Plane,Resort,9486,4548,4938,1,Lufthansa,Adventure Sports
4399,65,Other,88036,Tokyo,2036-01-16,11,Leisure,Plane,Hotel,6614,3314,3300,3,Emirates,Relaxation
4400,40,Female,25883,Cape Town,2036-01-17,12,Business,Train,Resort,7945,4218,3727,5,United,Relaxation
4401,64,Male,23102,Sydney,2036-01-18,9,Business,Plane,Hostel,7928,2920,5008,2,Lufthansa,Adventure Sports
4402,60,Other,81528,Cape Town,2036-01-19,1,Leisure,Car,Resort,6576,2323,4253,1,Emirates,Relaxation
4403,59,Other,67297,Rio de Janeiro,2036-01-20,15,Business,Car,Hostel,6501,3242,3259,3,Lufthansa,Adventure Sports
4404,50,Male,65562,Sydney,2036-01-21,17,Family Visit,Bus,Resort,2380,1101,1279,2,Lufthansa,Adventure Sports
4405,45,Female,100776,Sydney,2036-01-22,15,Business,Bus,Hotel,7985,3673,4312,4,Lufthansa,Relaxation
4406,68,Female,134772,Sydney,2036-01-23,5,Business,Train,Hotel,1439,810,629,5,Lufthansa,Sightseeing
4407,68,Other,124127,Cape Town,2036-01-24,16,Family Visit,Car,Airbnb,8983,3832,5151,1,Qatar,Adventure Sports
4408,61,Other,100393,New York,2036-01-25,2,Family Visit,Train,Hostel,5407,2081,3326,5,Lufthansa,Cultural Exploration
4409,47,Other,85980,Cape Town,2036-01-26,7,Leisure,Bus,Airbnb,1897,998,899,3,Emirates,Cultural Exploration
4410,58,Female,126551,Paris,2036-01-27,7,Leisure,Car,Hotel,3312,1037,2275,5,Qatar,Sightseeing
4411,22,Female,112192,Rio de Janeiro,2036-01-28,4,Leisure,Car,Hotel,9475,3278,6197,4,Delta,Relaxation
4412,49,Female,51502,New York,2036-01-29,4,Leisure,Car,Airbnb,3890,1918,1972,5,United,Cultural Exploration
4413,53,Male,72005,Tokyo,2036-01-30,7,Leisure,Car,Hotel,1067,538,529,1,Delta,Adventure Sports
4414,57,Other,93945,New York,2036-01-31,19,Leisure,Train,Airbnb,9080,3009,6071,4,Emirates,Sightseeing
4415,62,Male,122685,Rio de Janeiro,2036-02-01,18,Family Visit,Train,Hotel,6373,2382,3991,5,Delta,Adventure Sports
4416,22,Male,65880,Rio de Janeiro,2036-02-02,18,Leisure,Train,Airbnb,5867,3200,2667,5,Lufthansa,Relaxation
4417,51,Female,137693,Cape Town,2036-02-03,6,Leisure,Bus,Airbnb,4471,2050,2421,5,Lufthansa,Sightseeing
4418,37,Female,81251,Paris,2036-02-04,18,Leisure,Plane,Airbnb,5811,1944,3867,1,United,Relaxation
4419,58,Female,102203,Sydney,2036-02-05,9,Leisure,Bus,Airbnb,8730,3647,5083,1,Emirates,Cultural Exploration
4420,62,Male,146008,Tokyo,2036-02-06,8,Family Visit,Bus,Resort,1207,403,804,5,Qatar,Cultural Exploration
4421,34,Other,43197,Cape Town,2036-02-07,5,Business,Plane,Resort,2505,1123,1382,5,United,Sightseeing
4422,37,Female,125220,Sydney,2036-02-08,6,Family Visit,Plane,Hotel,5191,3050,2141,4,Lufthansa,Sightseeing
4423,60,Female,133563,Rio de Janeiro,2036-02-09,11,Business,Bus,Hostel,5611,1900,3711,1,Lufthansa,Relaxation
4424,32,Other,63375,Paris,2036-02-10,11,Business,Bus,Resort,2411,764,1647,3,Lufthansa,Cultural Exploration
4425,60,Female,20921,Cape Town,2036-02-11,8,Family Visit,Train,Hotel,1770,596,1174,2,Delta,Cultural Exploration
4426,34,Other,22915,Sydney,2036-02-12,18,Business,Bus,Airbnb,5845,2884,2961,5,Emirates,Sightseeing
4427,35,Female,91600,Cape Town,2036-02-13,17,Business,Train,Resort,7702,4342,3360,2,United,Cultural Exploration
4428,62,Male,30217,New York,2036-02-14,9,Business,Train,Hostel,3531,1605,1926,3,Qatar,Sightseeing
4429,48,Female,137853,Cape Town,2036-02-15,9,Leisure,Plane,Resort,2125,1090,1035,1,United,Relaxation
4430,38,Male,75192,Rio de Janeiro,2036-02-16,19,Business,Bus,Hostel,4264,2411,1853,2,Qatar,Relaxation
4431,21,Female,71312,Rio de Janeiro,2036-02-17,1,Leisure,Plane,Resort,7577,3113,4464,2,Emirates,Relaxation
4432,26,Male,72437,Cape Town,2036-02-18,9,Family Visit,Bus,Resort,8531,2733,5798,5,Lufthansa,Adventure Sports
4433,27,Male,61123,Cape Town,2036-02-19,13,Family Visit,Train,Hostel,8667,4968,3699,3,Emirates,Adventure Sports
4434,49,Female,144778,Tokyo,2036-02-20,8,Business,Train,Hostel,864,502,362,3,Qatar,Cultural Exploration
4435,67,Male,142494,Sydney,2036-02-21,15,Family Visit,Plane,Resort,6958,3047,3911,2,United,Cultural Exploration
4436,63,Female,63170,Tokyo,2036-02-22,11,Family Visit,Train,Hotel,2767,1446,1321,1,United,Relaxation
4437,56,Other,54379,New York,2036-02-23,3,Family Visit,Plane,Airbnb,9694,3742,5952,1,United,Cultural Exploration
4438,31,Female,148547,New York,2036-02-24,15,Leisure,Plane,Hostel,4633,1604,3029,1,Lufthansa,Adventure Sports
4439,49,Female,117004,Sydney,2036-02-25,3,Family Visit,Car,Airbnb,8673,4971,3702,3,Qatar,Cultural Exploration
4440,44,Male,135146,New York,2036-02-26,13,Family Visit,Car,Hotel,6293,3368,2925,2,United,Cultural Exploration
4441,69,Other,97745,Rio de Janeiro,2036-02-27,14,Leisure,Car,Airbnb,3021,1050,1971,3,United,Adventure Sports
4442,31,Other,27142,Sydney,2036-02-28,12,Business,Car,Hostel,2083,871,1212,3,Qatar,Sightseeing
4443,63,Female,110751,Tokyo,2036-02-29,18,Leisure,Train,Hotel,7113,2622,4491,5,Qatar,Relaxation
4444,42,Other,97794,Paris,2036-03-01,19,Business,Bus,Hotel,5351,2951,2400,5,Delta,Relaxation
4445,56,Female,117421,New York,2036-03-02,2,Family Visit,Plane,Airbnb,5580,2181,3399,2,United,Sightseeing
4446,63,Female,51934,Paris,2036-03-03,18,Business,Car,Hostel,4336,2500,1836,5,Delta,Sightseeing
4447,20,Other,26461,Sydney,2036-03-04,14,Business,Train,Hostel,8356,3676,4680,3,Delta,Adventure Sports
4448,25,Female,93392,Rio de Janeiro,2036-03-05,13,Business,Train,Resort,1048,462,586,1,Emirates,Relaxation
4449,18,Female,40181,Paris,2036-03-06,16,Family Visit,Train,Hotel,5418,2713,2705,2,Qatar,Cultural Exploration
4450,45,Other,83780,Cape Town,2036-03-07,9,Business,Bus,Hostel,3689,1869,1820,2,Emirates,Cultural Exploration
4451,23,Other,130624,New York,2036-03-08,6,Family Visit,Car,Airbnb,6577,2249,4328,1,Delta,Relaxation
